path,annotation
/mnt/d/IMDA_TIL/audio_part3/3267-2219.wav,EIGHTY TRIP ESSENTIAL IS ANOTHER HUNDRED ONE
/mnt/d/IMDA_TIL/audio_part3/3267-2220.wav,THIS ONE HUNDRED DOLLAR IS THE REFERRAL RIGHT
/mnt/d/IMDA_TIL/audio_part3/3267-2221.wav,ONCE YOU EIGHTY ORDERS IT WILL BE CENTRAL AREA
/mnt/d/IMDA_TIL/audio_part3/3267-2223.wav,BUT YOU SEE YOU SHIFT YOU TAKE WHAT LIKE FOR YOU HOW LONG UNTIL YOU DAMN TIRED ONE
/mnt/d/IMDA_TIL/audio_part3/3267-2225.wav,TWO POINT FOUR LIKE THAT HOW MUCH SIA YOU WORK EV EVERY WHAT FEW DAYS AH
/mnt/d/IMDA_TIL/audio_part3/3267-2227.wav,MIGHT AS WELL JUST STAY ALL THE WAY UNTIL LIKE TEN THEN MALAYBALIKMALAY WHAT
/mnt/d/IMDA_TIL/audio_part3/3267-2228.wav,THE LAST ONE YOU TOLD ME IS THE SCRATCH LAH
/mnt/d/IMDA_TIL/audio_part3/3267-223.wav,DAMN CRINGY EH THAT ONE I SHOW YOU THAT ONE THE YESTERDAY ON THE SNAPCHAT
/mnt/d/IMDA_TIL/audio_part3/3267-2230.wav,I KNOW JUST THE SCRATCH THEN YOUR FATHER WANTED TO HELP BUT THE OTHER GUY BUSY WITH SOME SHIT ONE
/mnt/d/IMDA_TIL/audio_part3/3267-2233.wav,THAT ONE IS HE TALKING TO THE WHAT THE DAD AH
/mnt/d/IMDA_TIL/audio_part3/3267-224.wav,THE GIRL GOT ONE RICH GIRL ONE POOR GIRL THEN AT BIRTH RIGHT THE BABY SWITCH AT HOSPITAL
/mnt/d/IMDA_TIL/audio_part3/3267-2240.wav,PPO THIS ONE IS LIKE CHALLENGER
/mnt/d/IMDA_TIL/audio_part3/3267-2259.wav,EH WHY DAMN STRICT SIA SO OLD ALSO YOU WANT SCOLD ONE
/mnt/d/IMDA_TIL/audio_part3/3267-2260.wav,YOU MALAYANAK LAGI TUAMALAY PPO STANDARD ONE MALAY MALAY MOTHER LIKE THAT
/mnt/d/IMDA_TIL/audio_part3/3267-2263.wav,HAVENT YET SECFOUR AH GOING TO BE SECFOUR HOPEFULLY
/mnt/d/IMDA_TIL/audio_part3/3267-2265.wav,I DONT KNOW I LOSE LIKE TWO OR THREE OF THEM SIA
/mnt/d/IMDA_TIL/audio_part3/3267-2268.wav,YOU WASH ONE TIME THE SMELL WONT GO AWAY ONE EH
/mnt/d/IMDA_TIL/audio_part3/3267-2271.wav,I THOUGHT YOU SHOULD UNK USE THE RUBBER RUBBER TYPE SHOE ONE
/mnt/d/IMDA_TIL/audio_part3/3267-2278.wav,YA SIA YOU KNOW THEN SHE WENT UP MY HOUSE I WAS ALONE THATS WHY FURNITURE KEEP ON COMING I WAS LIKE OKAY LOR
/mnt/d/IMDA_TIL/audio_part3/3267-228.wav,WHERE GOT BUSY ONE HE ALWAYS ASK YOU GO OUT ALSO YOU BUSY
/mnt/d/IMDA_TIL/audio_part3/3267-2282.wav,YOU KNOW THOSE TV ONE THOSE ON THE TABLE AH THAT ONE THAT ONE THEN A FEW OTHER THING WANT TO COME
/mnt/d/IMDA_TIL/audio_part3/3267-2284.wav,EH ACTUALLY DAMN NICE THIS ONE I WILL JUST ON THEN I JUST LIE DOWN LIE DOWN
/mnt/d/IMDA_TIL/audio_part3/3267-2285.wav,HIS ONE HE ALWAYS TALK LIKE A LOT OF NONSENSE THING ONE LIKE THIS AH
/mnt/d/IMDA_TIL/audio_part3/3267-2286.wav,THIS ONE ONLY GOT LIKE A FEW TABLE LIKE THAT AH I THINK MY G MY AUNTY ALSO GOT THAT THING LAH
/mnt/d/IMDA_TIL/audio_part3/3267-2287.wav,AUNTY STAY THE OTHER BLOCK AH THEN WE JUST ONE SHOT WE JUST BRING HERE LAH
/mnt/d/IMDA_TIL/audio_part3/3267-2288.wav,ITS LIKE ALL IN THE MORNING ALL DISPERSE ALREADY I WAKE UP EH WHY I ALONE AH
/mnt/d/IMDA_TIL/audio_part3/3267-2298.wav,UNK BLUE SIA MUST GET DARK COLOUR CHAIR ONE
/mnt/d/IMDA_TIL/audio_part3/3267-2300.wav,SEE YOUR BROTHER NOT HANDSOME ALSO GOT A LOT OF GIRL ONE WHY YOU DONT HAVE
/mnt/d/IMDA_TIL/audio_part3/3267-2302.wav,NO IF MY PACKAGE I WILL KNOW COMING ONE IF LIKE MY BROTHER AH
/mnt/d/IMDA_TIL/audio_part3/3267-2303.wav,ONCE THEY WILL GIVE THE PAPER THEN YOU MUST GO THERE AND TAKE ONE RIGHT
/mnt/d/IMDA_TIL/audio_part3/3267-2305.wav,THEN SHE GO TO KITCHEN THEN SHE STARTING AH HOW COME THIS ONE NEVER UNK
/mnt/d/IMDA_TIL/audio_part3/3267-2306.wav,THIS ONE NEVER WIPE EH WHY THIS ONE SO MUCH OIL OVER HERE OH PLATE NEVER WASH PROPERLY WHY THE WHOLE HOUSE SMELL SO BAD
/mnt/d/IMDA_TIL/audio_part3/3267-231.wav,UNITED ALSO DRAW TWO TWO YESTERDAY
/mnt/d/IMDA_TIL/audio_part3/3267-2310.wav,PPB WAH WHOLE ONE HOUR SHE JUST NAG AT ME SIA IM LIKE WHAT I CANNOT DO ANYTHING LEH
/mnt/d/IMDA_TIL/audio_part3/3267-232.wav,EH WE LOST WE WERE DOWN TWO ZERO EH
/mnt/d/IMDA_TIL/audio_part3/3267-2321.wav,OH YA HE WANT JUST LEPAK LEPAK RELAX ONE
/mnt/d/IMDA_TIL/audio_part3/3267-2324.wav,NOT SAY SO I THINK SEVENTY SOMETHING ONLY LAH
/mnt/d/IMDA_TIL/audio_part3/3267-2328.wav,I SAY FOUR ONE FIVE SHE SAY FOUR ONE FOUR MY AUNTIE SAY FOUR ONE ONE
/mnt/d/IMDA_TIL/audio_part3/3267-2329.wav,DANIEL STAY FOUR ONE ONE SAME BLOCK AS MY AUNT
/mnt/d/IMDA_TIL/audio_part3/3267-2332.wav,THEN MY FIRST TWO BROTHER THEY STAY AT TAMPINES THERE
/mnt/d/IMDA_TIL/audio_part3/3267-2335.wav,YOU MEAN NOW ITS LIKE NEIGHBOUR LAST TIME SAID EIGHT HUNDRED DOLLAR RIGHT HUNDRED DOLLAR MALAYPULAMALAY
/mnt/d/IMDA_TIL/audio_part3/3267-2336.wav,THATS LEVEL FOUR ONLY EH NOT EVEN LEVEL UP EH
/mnt/d/IMDA_TIL/audio_part3/3267-2337.wav,SOME MORE THE HOUSE ALSO LIKE NEED RENOVATION ONE
/mnt/d/IMDA_TIL/audio_part3/3267-2338.wav,EIGHTY NINE POINT SEVEN LAH EASY LAH THEN EVERY EVERY FOOT GOT ONE CANNOT ARGUE ONE
/mnt/d/IMDA_TIL/audio_part3/3267-2339.wav,PPO NEVER WIN THEN ONE MORE NEVER WIN ONE MORE NEVER WIN ONE MORE
/mnt/d/IMDA_TIL/audio_part3/3267-2345.wav,UNK THAT ONE NOT EXERCISE
/mnt/d/IMDA_TIL/audio_part3/3267-2352.wav,OH MY LIFE WAS ALL ELEVEN WHAT THE PAST WEEK MONTHS
/mnt/d/IMDA_TIL/audio_part3/3267-2356.wav,K SO THE THING IS AFTER THEY MET RIGHT THEN AFTER THAT THEY START TALKING ONE
/mnt/d/IMDA_TIL/audio_part3/3267-2375.wav,OF COURSE SOMETHING WRONG WITH THE MUM LAH WHAT TYPE OF MOTHER WOULD DO THAT THING ONE YOU KNOW AH
/mnt/d/IMDA_TIL/audio_part3/3267-2376.wav,WHEN EVERYTIME SHE COOK RIGHT SHE HAS TO COOK FOR THEM DINNER ONE HER AND HER BROTHERS ONE
/mnt/d/IMDA_TIL/audio_part3/3267-2377.wav,YA SHE GOT TWO ELDER BROTHER THE TWO ELDER BROTHER SORT LIKE QUITE CRAZY ONE QUITE
/mnt/d/IMDA_TIL/audio_part3/3267-2378.wav,THE STORY START AND END ALREADY ONE
/mnt/d/IMDA_TIL/audio_part3/3267-2379.wav,AH ITS A LONG STORY THIS ONE LATER AFTER THIS ALSO CAN CONTINUE ONE
/mnt/d/IMDA_TIL/audio_part3/3267-2380.wav,YEAH EIGHTY NINE POINT SEVEN IS AT NEAR PAYALEBAR MRT EXIT C PAYALEBAR MRT EXIT
/mnt/d/IMDA_TIL/audio_part3/3267-2381.wav,THIRTY OH WE START LATE THAT IS WHY WE START LATE RIGHT
/mnt/d/IMDA_TIL/audio_part3/3267-2382.wav,EH UNK THE TIME LIKE SO LONG ONE
/mnt/d/IMDA_TIL/audio_part3/3267-2388.wav,I KNOW CHANNEL FIVE ALWAYS GOT LIKE THAT ONE AT THE START
/mnt/d/IMDA_TIL/audio_part3/3267-2389.wav,PPL ITS THE SAME ONE ALL CHARACTERS IN THE STORY ARE PURELY FICTIONAL
/mnt/d/IMDA_TIL/audio_part3/3267-239.wav,I WANT SEE IF THEY FIGHT ALREADY OR NOT GOT HEAVYWEIGHT ONE
/mnt/d/IMDA_TIL/audio_part3/3267-2390.wav,YEAH EH BUT WAH DAMN SCREWED ONE
/mnt/d/IMDA_TIL/audio_part3/3267-2391.wav,THE MOTHER GIVE HER MONEY TO BUY LAH SHE GOT NO MONEY RIGHT BUT SHE WILL BUY LAH
/mnt/d/IMDA_TIL/audio_part3/3267-2392.wav,K HER ONE AH TWO WEEKS AH IS FOURTEEN DOLLAR ONLY EH
/mnt/d/IMDA_TIL/audio_part3/3267-2394.wav,I DONT EVEN HAVE A CAR EH I DONT GET OKAY LAH I GET MORE MONEY LAH BUT
/mnt/d/IMDA_TIL/audio_part3/3267-2397.wav,NOT STINGY LAH SHE I THINK SHE GOT MENTAL PROBLEM ONE BEAT UP THE CHILD ALL THAT ONE
/mnt/d/IMDA_TIL/audio_part3/3267-2398.wav,YEAH LOR EVERYTHING LIKE MALAYCUCI BAJUMALAY SHE MUST DO PPO YOU KNOW LIKE CINDERELLA AND THE SHE LIKE CINDERELLA AH CINDERELLA THAT ONE SHE TREAT HER LIKE THAT LOH
/mnt/d/IMDA_TIL/audio_part3/3267-24.wav,OKAY SO WRONG K GO UP THE TENT
/mnt/d/IMDA_TIL/audio_part3/3267-240.wav,MMA NUMBER ONE BOXING IS THE HEAVYWEIGHT
/mnt/d/IMDA_TIL/audio_part3/3267-2403.wav,SO WHATS YOUR QUITE LAH SOMETIMES SHE DONT WANT TO SAY SOMETHING LIKE THAT ONE
/mnt/d/IMDA_TIL/audio_part3/3267-2404.wav,USUALLY THEY NEVER HE NEVER CALL AT NIGHT ONE
/mnt/d/IMDA_TIL/audio_part3/3267-2407.wav,I THINK BECAUSE THEIR MOTHER KEEP CALLING ONE USUALLY SHE MUST COOK
/mnt/d/IMDA_TIL/audio_part3/3267-2409.wav,I DONT KNOW NOW ALWAYS COME BACK DAMN EARLY ONE AH
/mnt/d/IMDA_TIL/audio_part3/3267-2412.wav,K SO THEN THERE WAS ONE TIME SHE KENA WHACK SHE GOT HIT BY THE MOTHER
/mnt/d/IMDA_TIL/audio_part3/3267-2414.wav,NO I THINK SHE TOLD ON THE LIKE IT WAS ON THE PHONE
/mnt/d/IMDA_TIL/audio_part3/3267-2415.wav,ON THE PHONE THEN L LIKE SOMEHOW HE KNEW ABOUT IT LAH I FORGOT HOW HE KNOW ABOUT IT EXACTLY ONE
/mnt/d/IMDA_TIL/audio_part3/3267-2418.wav,PPO OKAY SO THAT ONE TIME CAUSE HER BROTH HER STEPBROTHER ALSO WAS THERE HER STEPBROTHER
/mnt/d/IMDA_TIL/audio_part3/3267-242.wav,NO AS IN GOT THE LIKE SMALLER FIGHTS ONE
/mnt/d/IMDA_TIL/audio_part3/3267-2420.wav,THIS SISTER GOT STEPBROTHER THIS STEPBROTHER IS A SCDF SCDF LIEUTENANT
/mnt/d/IMDA_TIL/audio_part3/3267-2424.wav,THEY TALK THEY QUITE CLOSE BUT SHE DONT WANT TO TELL ANYBODY THIS SORT OF THING ONE
/mnt/d/IMDA_TIL/audio_part3/3267-2425.wav,IN FRONT OF OTHER PEOPLE THE MOTHER WILL ACT DAMN NICE ONE
/mnt/d/IMDA_TIL/audio_part3/3267-2433.wav,YA APPARENTLY ONE OF THE DAY
/mnt/d/IMDA_TIL/audio_part3/3267-2437.wav,YA YA YA I MEAN THEY ALL DONT CARE RANK THEY ALL LIKE BROTHER ALREADY ONE
/mnt/d/IMDA_TIL/audio_part3/3267-2442.wav,YA SO THAT ONE IS HIS HOUSE THEY BRING
/mnt/d/IMDA_TIL/audio_part3/3267-2454.wav,UNK ONE OF HIS UNK GO KICK THE UNK OUT GO KICK THE BASE DOWN
/mnt/d/IMDA_TIL/audio_part3/3267-2461.wav,PPO I DONT WANT YOUR MONEY I DONT WANT LIKE I NOT SCARED OF YOU LAH ALL THAT SHE MY SHE MY HEART OR SOMETHING LIKE THAT BUT BEFORE THIS OKAY UH
/mnt/d/IMDA_TIL/audio_part3/3267-2463.wav,I DONT CARE OR SOMETHING LIKE THAT ONE YOU WANT TO MARRY OUT TO WHO GO MARRY AH
/mnt/d/IMDA_TIL/audio_part3/3267-247.wav,EH I KNOW THAT ONE PAKTOR
/mnt/d/IMDA_TIL/audio_part3/3267-2475.wav,HES A GOOD PERSON KNOW HOW TO COOK ALL THAT SHIT ONE
/mnt/d/IMDA_TIL/audio_part3/3267-2476.wav,SHE LIKE HELPING HER I MEAN THAT WOULD BE THE EASIEST WAY AH HE CAN REALLY HE CAN REALLY PULL OUT ONE
/mnt/d/IMDA_TIL/audio_part3/3267-2477.wav,BUT PPO SHE CAN SEE THE MOTHER ALSO LIKE SOME PROBLEM BECAUSE RIGHT SHE SOMETIME VERY NICE TO HER ONE
/mnt/d/IMDA_TIL/audio_part3/3267-2478.wav,THEN SOMETIMES VERY BAD SOMETIMES VERY NICE SOMETIME VERY BAD ONE EH
/mnt/d/IMDA_TIL/audio_part3/3267-2479.wav,NO AS IN PPO THEY THINK THE MOTHER GOT MENTAL PROBLEM OR SOME SOME PROBLEM AH BECAUSE SHE VERY LIKE GOT MOOD SWING ONE OR MAYBE LIKE BIPOLAR OR SOME SHIT LIKE THAT LAH
/mnt/d/IMDA_TIL/audio_part3/3267-2488.wav,LIKE THIS ONE TIME THEN THE BROTHER
/mnt/d/IMDA_TIL/audio_part3/3267-2495.wav,YA YOU ASK HER GET OUT OF MY HOUSE THEN YOU DONT WANT GIVE BACK ONE THEN I SAY UH AFTER EXAM
/mnt/d/IMDA_TIL/audio_part3/3267-25.wav,K K HOW MANY ONE TWO THREE FOUR FIVE SIX
/mnt/d/IMDA_TIL/audio_part3/3267-2506.wav,TWO TWO WEEKS TWO THREE WEEKS
/mnt/d/IMDA_TIL/audio_part3/3267-2511.wav,THEN AFTER THAT THEY START TO CONTACT BACK HIS THE ONE BEFORE THAT
/mnt/d/IMDA_TIL/audio_part3/3267-2512.wav,YA THATS WHY ONCE HE GO BACK TO THIS ONE AH THESE TWO LIKE BECOME BECOMING IRRELEVANT ALREADY
/mnt/d/IMDA_TIL/audio_part3/3267-2513.wav,NO THIS ONE THERE WAS SOMETHING THERE ALREADY YOU KNOW WHAT YOU KNOW WHAT I MEAN
/mnt/d/IMDA_TIL/audio_part3/3267-252.wav,YOU CANNOT GIVE CLOSE FRIEND TO CLOSE FRIEND THEN LATER WILL WEIRD ONE IF FALL OUT WILL BE VERY WEIRD ONE
/mnt/d/IMDA_TIL/audio_part3/3267-2520.wav,UNK AH TAMIL STREET TWENTY THREE
/mnt/d/IMDA_TIL/audio_part3/3267-2526.wav,BUT UNK IS THE PRATA STALL ONE IS THE
/mnt/d/IMDA_TIL/audio_part3/3267-2527.wav,IF YOU WANT CHAPATI MALAYKATMALAY GEYLANG ONE GEYLANG THE CHAPATI IS NOT BAD
/mnt/d/IMDA_TIL/audio_part3/3267-253.wav,FRIEND TO THE A BIT FURTHER FRIEND ONE
/mnt/d/IMDA_TIL/audio_part3/3267-2538.wav,I THINK THIS ONE LOOK MORE CLASSY THIS ONE LOOK TOO LIKE MINAH ALREADY AH THIS ONE LOOK LIKE GOT CLASS A BIT ONE
/mnt/d/IMDA_TIL/audio_part3/3267-2540.wav,NO NO SHE DAMN MINAH WEAR THE CONTACT LENS ALL THAT ONE
/mnt/d/IMDA_TIL/audio_part3/3267-2542.wav,BUT IS PPO AH SHE TOO BIG I DONT LIKE VERY THICK GIRLS ONE
/mnt/d/IMDA_TIL/audio_part3/3267-2546.wav,THIRTY FOUR HOURS YOU SEVENTY WHAT THAT ONE IS
/mnt/d/IMDA_TIL/audio_part3/3267-2548.wav,NO LAH I THINK THAT ONE ALSO WILL TIRED SIA
/mnt/d/IMDA_TIL/audio_part3/3267-2549.wav,I GOT DO TWO TIME BEFORE WAH WEAK ALREADY
/mnt/d/IMDA_TIL/audio_part3/3267-2553.wav,NOT SAY GIMMICK LAH REAL PEOPLE ALSO GOT DO THAT ONE AH
/mnt/d/IMDA_TIL/audio_part3/3267-2554.wav,MAYBE IS THEY BUY THEY PUT THE THING RIGHT THEN THEY JUST SEND TO EVERYBODY ONE THEY SEND REQUEST TO PEOPLE LAH
/mnt/d/IMDA_TIL/audio_part3/3267-2556.wav,SATURDAY AH WORKING WAH SIAN TANJONG PAGAR SIA EIGHT HOURS EIGHT TO NINE HOURS AH
/mnt/d/IMDA_TIL/audio_part3/3267-2566.wav,COMMANDO IS IQ ONE GERALD YOU KNOW GERALD LIKE LIKE
/mnt/d/IMDA_TIL/audio_part3/3267-2574.wav,MALAYAKUMALAY THIS ONE I CAN UNK P O R N H U B DOT C O M
/mnt/d/IMDA_TIL/audio_part3/3267-2575.wav,VPN I THINK CAN LAH MY HOUSE CAN LAH THAT MEAN THIS ONE ALSO CAN LAH
/mnt/d/IMDA_TIL/audio_part3/3267-258.wav,OH ITS ONE OF A KIND
/mnt/d/IMDA_TIL/audio_part3/3267-2584.wav,OH NO WONDER JUST NOW THEY SAID AFTER TWO HOURS THEY START FIGHTING ONE LIKE SHIT I NEED TO GO I NEED TO GO ALREADY
/mnt/d/IMDA_TIL/audio_part3/3267-2585.wav,YEAH CAN QUEUE ALREADY ITS TOO LONG INSIDE ALREADY ONE
/mnt/d/IMDA_TIL/audio_part3/3267-2586.wav,I KNOW WHATS GHOSTING AH EH YOUR ONE NEVER HEAR PROPERLY
/mnt/d/IMDA_TIL/audio_part3/3267-2589.wav,LIKE CAUSE YOUR ONE LIKE TOO AT THE SIDE AH
/mnt/d/IMDA_TIL/audio_part3/3267-259.wav,IMAGINE IS YOUR SISTER LISTENING
/mnt/d/IMDA_TIL/audio_part3/3267-2590.wav,HELLO TESTING ONE TWO THREE YEAH
/mnt/d/IMDA_TIL/audio_part3/3267-2591.wav,WELCOME TO RADIO NINE EIGHT SEVEN PPL
/mnt/d/IMDA_TIL/audio_part3/3267-2594.wav,OKAY SAVE A FEW THOUSAND DOLLARS AH THATS NOT BAD AH
/mnt/d/IMDA_TIL/audio_part3/3267-2597.wav,NO ITS LIKE GOT NO ATMOSPHERE ONE LIKE DARK DARK THEN UNK
/mnt/d/IMDA_TIL/audio_part3/3267-26.wav,K THEN WE GO DOWN THE SLIPPER YOUR ONE WHAT SLIPPER
/mnt/d/IMDA_TIL/audio_part3/3267-2601.wav,ONE NOT EVEN THREE HUNDRED
/mnt/d/IMDA_TIL/audio_part3/3267-2605.wav,BRO THE ONLY MALAY WHAT THEY WILL BRING YOU THERE TO SHOW ONE
/mnt/d/IMDA_TIL/audio_part3/3267-2606.wav,I THOUGHT YOU SAY YOU WANT TO WORK WHERE CAN FOR WITH YOUR ANKLE THAT ONE SOME SHIT
/mnt/d/IMDA_TIL/audio_part3/3267-2608.wav,JUST BECAUSE THEY GOT SULTAN THEN THEY CAN WEAR ONE
/mnt/d/IMDA_TIL/audio_part3/3267-261.wav,THAT ONES HER FAMILY NAME AH
/mnt/d/IMDA_TIL/audio_part3/3267-2612.wav,YOU THINK THEY GOT NO WORK MEH BRO THEIR MONEY THEIR MONEY COME OUT CAUSE THEY GOT EMPIRE ONE
/mnt/d/IMDA_TIL/audio_part3/3267-2613.wav,SOCCER ONE THEN THEY GOT THE ISKANDAR HOLDINGS
/mnt/d/IMDA_TIL/audio_part3/3267-2619.wav,WHERE GOT DONT MAKE A LOT OF MONEY ONE THEY SO RICH ONE HOW CAN DONT MAKE A LOT OF MONEY
/mnt/d/IMDA_TIL/audio_part3/3267-263.wav,THIS ONE I FEEL LIKE YOU KNOW IS A PODCAST
/mnt/d/IMDA_TIL/audio_part3/3267-264.wav,YOU MUST MAKE LIKE THE BIG ONE LAH MAYBE LIKE YOUTUBE
/mnt/d/IMDA_TIL/audio_part3/3267-268.wav,DAMN GOOD THIS ONE DAMN BEST ONE GOT DIRECT AGENT ONE
/mnt/d/IMDA_TIL/audio_part3/3267-271.wav,EH WE MISSING NUMBER TWO EH SEE HERE GOT ONE OH NO OKAY LAH ONE TWO TWO ONE THREE THREE HA
/mnt/d/IMDA_TIL/audio_part3/3267-272.wav,THIS ONE THEY SAY LITERARY CHARACTER YOU SAY HULK FOR WHAT HULK IS A CARTOON CHARACTER EH
/mnt/d/IMDA_TIL/audio_part3/3267-278.wav,FIFTEEN MINUTE ALREADY AH THIS ONE GOT NO COFFEE NOT NICE AH IF GOT COFFEE CONFIRM SHIOK AH IF GIVE ME THREE HOURS ALSO I CAN TALK NON STOP ONE
/mnt/d/IMDA_TIL/audio_part3/3267-28.wav,THIS ONE GOT TWO SHOE SO I THINK TWO LAH WE COUNT AS TWO
/mnt/d/IMDA_TIL/audio_part3/3267-281.wav,EIGHTEEN IM GOING IN TWELFTH
/mnt/d/IMDA_TIL/audio_part3/3267-282.wav,YOU THINK WHAT SUKA SUKA ARMY MY ONE AH
/mnt/d/IMDA_TIL/audio_part3/3267-283.wav,HAVENT YET I NEED TO BY NEXT WEEK THEN CAN CONFIRM YOUR ONE LATER EVEN MORE AH
/mnt/d/IMDA_TIL/audio_part3/3267-287.wav,BRO IF I HAD TO EXTEND I WOULD EXTEND SOMETHING BRO HAVE A LOT OF TIME
/mnt/d/IMDA_TIL/audio_part3/3267-288.wav,IF I EXTEND I WILL EXTEND UNTIL UNK BECAUSE I WILL EXTEND TWO MONTHS
/mnt/d/IMDA_TIL/audio_part3/3267-29.wav,K YOUR YOUR PEACH YOUR ONE PEACH FALL DOWN MY PEACH NEVER FALL DOWN
/mnt/d/IMDA_TIL/audio_part3/3267-292.wav,BETWEEN THE LAST TIME WE TALK AT AT YOUR HOUSE UNTIL NOW I THINK GOT TWO OR THREE
/mnt/d/IMDA_TIL/audio_part3/3267-296.wav,THEN AFTER THAT HE WAS SEEING SOMEONE ELSE FROM THE BOXING
/mnt/d/IMDA_TIL/audio_part3/3267-297.wav,NO LAH ITS SOMEBODY IN THE BOXING LIKE GYM LAH THAT GYM HE WAS HE WAS SEEING SOMEONE THERE
/mnt/d/IMDA_TIL/audio_part3/3271-10.wav,THEN IN THE TOP RIGHT CORNER THERES A HONEY SHOP
/mnt/d/IMDA_TIL/audio_part3/3271-11.wav,THAT SHOWS UH HONEY AND A SHOP AND A ATTAP HOUSE
/mnt/d/IMDA_TIL/audio_part3/3271-1104.wav,MM KAYPOH WHATS THE MOST BUSYBODY THING YOU HAVE EVER DONE
/mnt/d/IMDA_TIL/audio_part3/3271-1109.wav,BUT THAT ONE IS NOT CONSIDER SUCCESS AH MAYBE
/mnt/d/IMDA_TIL/audio_part3/3271-1118.wav,THAT WE HAVE A VISION FOR TOMORROW WHATS THE ONE THING ABOUT SINGAPORE THAT SHOULD BE PRESERVED FOR NEXT GENERATION
/mnt/d/IMDA_TIL/audio_part3/3271-1135.wav,UH THIS KIND OF THING MUST TOUCH WOOD ONE AH GETTING SOME ILLNESS OR SOME
/mnt/d/IMDA_TIL/audio_part3/3271-1145.wav,U USUAL ONE LAH USUAL THINGS LAH
/mnt/d/IMDA_TIL/audio_part3/3271-1148.wav,OH THE MATCH IS STARTING OH THE MATCH HAS STARTED FOUR MINUTES
/mnt/d/IMDA_TIL/audio_part3/3271-1149.wav,PPO YOU CAN STREAM IT AND NINE NINETY MINUTES
/mnt/d/IMDA_TIL/audio_part3/3271-1150.wav,WE CAN STREAM THEN WE WILL HAVE FORTY FIVE MINUTE TO TALK ABOUT ALL THIS
/mnt/d/IMDA_TIL/audio_part3/3271-1152.wav,IT LIKES SIX SEVEN THREE THREE
/mnt/d/IMDA_TIL/audio_part3/3271-1156.wav,TWENTY TWO GAMES UNBEATEN YOU NEED TO SEE WHAT NO INFINITY
/mnt/d/IMDA_TIL/audio_part3/3271-1162.wav,INTERMILAN AND THEN NAPOLI ALSO DROP INSIDE SO THERES LIKE THIS TWO
/mnt/d/IMDA_TIL/audio_part3/3271-1163.wav,THIS TWO THEY DEFINITELY WILL CHIONG FOR IT ONE
/mnt/d/IMDA_TIL/audio_part3/3271-1168.wav,DEFENSE IS GOOD ITS LIKE YOU JUST NEED TO SCORE ONE ZERO TO WIN
/mnt/d/IMDA_TIL/audio_part3/3271-1170.wav,YA I THINK YOU JUST NEED TO SCORE ONE OR TWO THEN
/mnt/d/IMDA_TIL/audio_part3/3271-1171.wav,USUALLY BECAUSE USUALLY THEY WIN BY TWO ZERO OR TWO TWO ONE ON ON
/mnt/d/IMDA_TIL/audio_part3/3271-1177.wav,IF MOURINHO STYLE THEY WILL NOT WIN ONE SO ITS PPO MAYBE AT MOST IS QUARTER OF A SET PPO
/mnt/d/IMDA_TIL/audio_part3/3271-1179.wav,ITS LIKE NO NOT REALLY MUCH LIKE THE LAST ONE AH PPO
/mnt/d/IMDA_TIL/audio_part3/3271-1182.wav,WHAT FORM THEY JUST LOSE WHAT TWO ONE
/mnt/d/IMDA_TIL/audio_part3/3271-1183.wav,LUCKY I SEE THE MONEY LOW AH
/mnt/d/IMDA_TIL/audio_part3/3271-1186.wav,NOW IS ZERO ONE TO MELBOURNEVICTORY UNK DONE
/mnt/d/IMDA_TIL/audio_part3/3271-1189.wav,MAYBE THERES A FIVE SIX GOALS COMING OUT RIGHT I ALSO NOT SURE
/mnt/d/IMDA_TIL/audio_part3/3271-119.wav,AND BESIDE THEM THERE IS TWO BOYS
/mnt/d/IMDA_TIL/audio_part3/3271-1190.wav,SIX AND SEVEN WE DONT HAVE ANY SIX AND SEVEN
/mnt/d/IMDA_TIL/audio_part3/3271-1191.wav,I I CAN SEE THAT THE TABLE IS NOT NOT NOT THAT HIGH UP AH THEN NUMBER NINE AH
/mnt/d/IMDA_TIL/audio_part3/3271-1195.wav,FOUR FOUR ATTEMPTS TWO SHOT ON TARGET
/mnt/d/IMDA_TIL/audio_part3/3271-1198.wav,PPO THEY CAN AT LEAST SCORE ONE AH
/mnt/d/IMDA_TIL/audio_part3/3271-1199.wav,ONE TWO ONE THREE IS QUITE COMMON SOMETIMES FOUR ZERO ALSO
/mnt/d/IMDA_TIL/audio_part3/3271-120.wav,ONE GUY IS TALKING IM GONNA SHOOT
/mnt/d/IMDA_TIL/audio_part3/3271-1200.wav,SOMETIMES IS QUITE ONESIDED LAH AND ITS LIKE
/mnt/d/IMDA_TIL/audio_part3/3271-1202.wav,TWO ZERO ALREADY I THOUGHT I THOUGHT SOMEBODY IS GONNA WIN
/mnt/d/IMDA_TIL/audio_part3/3271-1204.wav,THEN I SEE THAT SOMEONE IS JIALAT ALREADY
/mnt/d/IMDA_TIL/audio_part3/3271-1213.wav,PPO YA WE GOT SIX SEVEN CARDS EACH
/mnt/d/IMDA_TIL/audio_part3/3271-1214.wav,OH OKAY SO MY ONE IS BUSINESS TIME WHATS YOUR MOST FAVOURITE CANTEEN
/mnt/d/IMDA_TIL/audio_part3/3271-1216.wav,PPO HAVE TO SEE WHICH WHICH ONE AH SO ITS LIKE USUALLY IS
